filename,folder_name,meta_counter,peak_to_peak_t,systolic_peak_index,dychrotic_notch_index,diastolic_peak_index,A2_area,A1_area,A2_A1_ratio,a1,b1,ta1,tb1,a2,b2,ta2,tb2,b2_a2,systolic_peak_c,dychrotic_notch_c,diastolic_peak_c
133,clc,1.0,34.0,57.0,71.0,91.0,42.77126332175692,83.98555695966006,1.9635977625411456,0.0172366967639431,-0.02754725683902276,179.0,25.0,0.002057554784140103,-0.001362822356250959,6.0,48.0,-0.6623504592712519,1.0,1.0,1.0
133,clc,2.0,45.0,60.0,79.0,105.0,51.33791879881786,83.40973795050924,1.6247198932503255,0.01477348947716245,-0.029458730104859717,179.0,23.0,0.0020547428679932034,-0.0013434328633379349,9.0,41.0,-0.6538204289522703,1.0,1.0,1.0
134,clc,0.0,33.0,62.0,74.0,95.0,42.27876436945969,80.09642749816678,1.8944836419113729,0.01615329417585776,-0.02309923970447464,130.0,25.0,0.0017434960685117757,-0.0012439111677686745,1.0,58.0,-0.7134579711616212,1.0,1.0,1.0
134,clc,1.0,31.0,53.0,63.0,84.0,35.47304681660068,91.25742128264818,2.5725848065563266,0.012478283181629609,-0.031674090634159435,180.0,23.0,0.0021690597557727925,-0.001589542820912726,6.0,39.0,-0.7328257401310753,1.0,1.0,1.0
134,clc,2.0,91.0,81.0,172.0,172.0,129.0123852935975,6.775942301573482,0.05252164190401767,0.015364981451828854,-0.028136288944032084,179.0,23.0,0.0019930543341063686,-0.0013044615946469216,5.0,38.0,-0.6545037796131167,1.0,1.0,1.0
135,clc,0.0,43.0,55.0,71.0,98.0,45.25072486256606,86.50464424040602,1.9116742218635159,0.021166745331922115,-0.026805576787613302,181.0,25.0,0.0019475643072225527,-0.0012773720538785671,198.0,51.0,-0.6558818361691195,1.0,1.0,1.0
135,clc,1.0,34.0,69.0,84.0,103.0,55.91191065277975,78.62488063227819,1.4062277556663898,0.02059725968902276,-0.026323685208831105,178.0,21.0,0.002233963376998438,-0.0009574957615603453,5.0,36.0,-0.4286085311061994,1.0,1.0,1.0
135,clc,2.0,42.0,58.0,73.0,100.0,45.26806652966198,95.0173224087714,2.0989922851357288,0.01630415137213587,-0.029067468514275663,180.0,23.0,0.002099158815478251,-0.0013583063891597913,5.0,43.0,-0.6470717599565369,1.0,1.0,1.0
136,clc,0.0,42.0,62.0,88.0,104.0,57.540971025863705,60.01020353885306,1.0429125972149391,0.01298298270451037,-0.02756733375757864,165.0,25.0,0.002058047549610309,-0.0012874351593035185,7.0,46.0,-0.6255614257052972,1.0,1.0,1.0
136,clc,1.0,46.0,61.0,79.0,107.0,46.21040131040521,66.23743028906931,1.4333879042542443,0.014863123916306118,-0.02578202840828353,171.0,31.0,0.0013934804814515474,-0.0016372576744871914,13.0,56.0,-1.174941232604642,1.0,1.0,1.0
136,clc,2.0,48.0,57.0,73.0,105.0,42.27940045256015,99.9349911322966,2.363680422678397,0.01732832358487235,-0.02820070860693918,173.0,26.0,0.0018811631414701047,-0.0016484362973381295,11.0,48.0,-0.8762856665636654,1.0,1.0,1.0
137,clc,0.0,41.0,59.0,76.0,100.0,51.71274014995525,76.76229506408019,1.4843981355752351,0.015597901908528776,-0.02381042379970766,179.0,24.0,0.001769469139228541,-0.0010599394985884023,4.0,52.0,-0.5990155324497597,1.0,1.0,1.0
137,clc,1.0,101.0,70.0,171.0,171.0,124.84461684322905,4.0599685390267775,0.03252017300934164,0.018417865140272,-0.025049672818870883,174.0,26.0,0.0017618164740630933,-0.0009987962463369193,4.0,52.0,-0.5669127636396201,1.0,1.0,1.0
137,clc,2.0,19.0,77.0,91.0,96.0,59.3335972172391,79.17249026223496,1.3343618788586065,0.016595096645253715,-0.02450249331432764,180.0,22.0,0.0019708549607683552,-0.0007095779325654308,5.0,38.0,-0.3600355920096705,1.0,1.0,1.0
138,clc,0.0,106.0,68.0,174.0,174.0,124.47991511055432,2.9643120617431005,0.023813577147047432,0.01844246206389444,-0.026423898851308747,176.0,25.0,0.0019377269512573653,-0.001248865540877775,4.0,45.0,-0.6445002687645969,1.0,1.0,1.0
138,clc,1.0,22.0,66.0,81.0,88.0,51.28528556812128,81.01824511516267,1.5797561467713324,0.02041233569832956,-0.02605128590309924,177.0,25.0,0.0018986891502501336,-0.0011999922526919615,4.0,45.0,-0.6320109073851685,1.0,1.0,1.0
138,clc,2.0,30.0,76.0,99.0,106.0,67.49054078722297,65.6248274547708,0.9723559285391682,0.0199715837643345,-0.025554324390467342,174.0,23.0,0.002183823234399932,-0.0010086215395583849,7.0,42.0,-0.4618604306751655,1.0,1.0,1.0
139,clc,0.0,43.0,65.0,86.0,108.0,58.68948529206367,65.98739691914336,1.1243478553400528,0.016747887593553,-0.022041058300585226,170.0,26.0,0.0017289194138688235,-0.0009234858429356674,4.0,52.0,-0.5341404784559461,1.0,1.0,1.0
139,clc,1.0,107.0,67.0,174.0,174.0,127.07789626959016,3.1916047779761425,0.02511534162640916,0.018721076491618967,-0.026227181212732875,176.0,27.0,0.001563041181745009,-0.0011686036094620267,4.0,52.0,-0.7476473576706247,1.0,1.0,1.0
139,clc,2.0,70.0,104.0,174.0,174.0,128.87038496908116,5.472696896480444,0.04246667609314167,0.019036579653039343,-0.025411294192627942,178.0,25.0,0.001732413864501188,-0.0010400372395924506,5.0,46.0,-0.6003399423797081,1.0,1.0,1.0
14,clc,0.0,35.0,72.0,91.0,107.0,60.34847935927764,62.20353949966072,1.030739136430252,0.01842268831248925,-0.02010739122930061,180.0,25.0,0.001767536544906398,-0.0007746578913334634,194.0,71.0,-0.43826980186963344,1.0,1.0,1.0
14,clc,1.0,91.0,81.0,172.0,172.0,122.18460617022005,3.709204896234194,0.03035738308201246,0.02094915761744976,-0.020030997308615184,175.0,26.0,0.0017032936403252597,-0.0008669026017102954,4.0,157.0,-0.5089566362408025,1.0,1.0,1.0
14,clc,2.0,103.0,70.0,173.0,173.0,120.99110531476938,6.166446901099714,0.05096611759233987,0.015640529029469052,-0.02303616345727616,175.0,32.0,0.0014462623235641234,-0.001014384096871046,5.0,58.0,-0.7013832002283165,1.0,1.0,1.0
140,clc,0.0,80.0,94.0,174.0,174.0,127.28506005434298,3.0573761062325966,0.024019913294830383,0.01808739897058048,-0.026267442389695528,177.0,22.0,0.002017363081510515,-0.0011879408190611507,4.0,39.0,-0.5888582129557322,1.0,1.0,1.0
140,clc,1.0,106.0,70.0,176.0,176.0,131.40848581992398,3.0245359369627414,0.02301629090458757,0.019610730375929145,-0.026882612164454308,180.0,22.0,0.0019487432504084047,-0.0011378251696809727,4.0,40.0,-0.5838763877399009,1.0,1.0,1.0
140,clc,2.0,79.0,93.0,172.0,172.0,127.98448734580887,6.960637744570142,0.05438657363030866,0.017330245735747873,-0.02674570120184383,173.0,23.0,0.002229559999917606,-0.0010457225668565329,4.0,37.0,-0.4690264298315263,1.0,1.0,1.0
141,clc,0.0,100.0,73.0,173.0,173.0,125.9052183438595,3.5914424446266477,0.02852496895575897,0.01805381673269174,-0.02173565880409967,177.0,24.0,0.0016256400016465,-0.0007755125599686608,7.0,40.0,-0.4770506134096091,1.0,1.0,1.0
141,clc,1.0,104.0,67.0,171.0,171.0,123.97119778388493,3.971635809413104,0.03203676241264307,0.01646326772635537,-0.0276977564927281,174.0,25.0,0.001950696432421739,-0.0013378503896452898,7.0,47.0,-0.6858321814760194,1.0,1.0,1.0
141,clc,2.0,42.0,65.0,82.0,107.0,50.77438107672265,78.44847555585066,1.5450405084664856,0.013110477071217708,-0.025578984429088902,176.0,27.0,0.0017423235872366554,-0.0011493490478684536,4.0,49.0,-0.6596645171356105,1.0,1.0,1.0
142,clc,0.0,41.0,61.0,80.0,102.0,49.78142128299991,70.11916853423565,1.4085409119924217,0.015820487552052037,-0.025554141978682658,176.0,28.0,0.001719745862272623,-0.0013020049955865256,4.0,48.0,-0.7570915122691104,1.0,1.0,1.0
142,clc,1.0,35.0,61.0,77.0,96.0,51.217662102852316,79.92423947614448,1.5604819938021637,0.017256194333289482,-0.02320263077769369,177.0,26.0,0.0016473327458850252,-0.0011673606594979624,195.0,45.0,-0.7086368327309617,1.0,1.0,1.0
142,clc,2.0,38.0,70.0,82.0,108.0,50.199778982330606,92.03912023080046,1.833456682412816,0.02063018027137297,-0.025894883963207,180.0,24.0,0.0019693338317701703,-0.0011001462256319259,195.0,47.0,-0.5586387680361132,1.0,1.0,1.0
143,clc,0.0,25.0,60.0,75.0,85.0,47.40908135490253,82.49578325082321,1.7400839858773682,0.01714016949732361,-0.029626515396938724,177.0,24.0,0.0021505841614381377,-0.0013807542262223027,5.0,41.0,-0.642036824682539,1.0,1.0,1.0
143,clc,1.0,35.0,62.0,80.0,97.0,51.57975967538672,81.38869211174526,1.5779191803908896,0.014915774897759191,-0.028527538188933776,174.0,24.0,0.001932836529232703,-0.001310344606142877,4.0,39.0,-0.6779386597494912,1.0,1.0,1.0
144,clc,0.0,36.0,60.0,80.0,96.0,54.26804230619855,73.1885187956979,1.3486485910573969,0.017398762319480454,-0.023749858436397098,178.0,27.0,0.001924430959065134,-0.001244818193247177,195.0,48.0,-0.6468500142254492,1.0,1.0,1.0
144,clc,1.0,32.0,65.0,83.0,97.0,54.413177643856194,72.54587171799419,1.3332408592789724,0.016051611692362966,-0.027309322344673426,172.0,24.0,0.0021264941958728523,-0.0012542394342336394,4.0,43.0,-0.5898155925691664,1.0,1.0,1.0
144,clc,2.0,102.0,72.0,174.0,174.0,127.05946032820192,4.949713340141522,0.03895588197333852,0.0165670117060433,-0.02561999888173261,178.0,27.0,0.0015846826413240082,-0.0010259407401649325,4.0,52.0,-0.6474108527545648,1.0,1.0,1.0
145,clc,0.0,110.0,64.0,174.0,174.0,126.36203479291972,3.2454134357320745,0.0256834534284812,0.01822305840600874,-0.024784446936648042,177.0,27.0,0.0017786096547149114,-0.0011106465592580774,195.0,44.0,-0.6244464918504561,1.0,1.0,1.0
145,clc,1.0,25.0,63.0,78.0,88.0,48.775844516438674,82.4432461568933,1.6902474364971347,0.018712152441048124,-0.02826612697441555,177.0,25.0,0.0021514602121660183,-0.0012608058200054286,4.0,45.0,-0.5860233030924106,1.0,1.0,1.0
146,clc,0.0,44.0,76.0,100.0,120.0,68.7039341132135,53.115372241193974,0.7731052512024713,0.015645462233035232,-0.024850608037150786,177.0,23.0,0.0017695068767298594,-0.0009116605820655989,9.0,41.0,-0.5152060125080694,1.0,1.0,1.0
146,clc,1.0,90.0,82.0,172.0,172.0,121.75263651644077,3.663155060075872,0.030086864357809787,0.017851276886782008,-0.02377915394582747,176.0,24.0,0.0017967897006109304,-0.000815235721369989,4.0,41.0,-0.4537179398862309,1.0,1.0,1.0
146,clc,2.0,33.0,72.0,93.0,105.0,59.980626956018384,62.98330873454908,1.0500608601629398,0.01665584162256084,-0.024121184239753343,177.0,25.0,0.0017417263033575846,-0.0007700089489544037,4.0,37.0,-0.44209526345788747,1.0,1.0,1.0
147,clc,0.0,38.0,58.0,71.0,96.0,45.57002227246922,84.02703395413468,1.8439103112946893,0.01647838778584887,-0.023875804909758824,166.0,25.0,0.0016579222634202642,-0.0012093145525002846,4.0,52.0,-0.7294157145857312,1.0,1.0,1.0
147,clc,1.0,94.0,77.0,171.0,171.0,114.97627193549351,3.0634663670831435,0.02664433552691529,0.013360364072757092,-0.02092503930556921,178.0,28.0,0.0014080984667233195,-0.0007191101663002186,195.0,51.0,-0.5106959373186493,1.0,1.0,1.0
147,clc,2.0,80.0,89.0,169.0,169.0,127.32223659917929,7.902895195182554,0.06207003117657685,0.017612018135383545,-0.025945411020359743,171.0,22.0,0.0018457576026295888,-0.0011924274391017509,5.0,37.0,-0.6460368563038503,1.0,1.0,1.0
148,clc,0.0,109.0,65.0,174.0,174.0,123.86018946689293,3.2975392934976604,0.026623076451688075,0.018488439419163,-0.027007769078046303,175.0,27.0,0.0016492596183556862,-0.0012117614097604257,9.0,44.0,-0.7347305398579717,1.0,1.0,1.0
148,clc,1.0,43.0,62.0,80.0,105.0,50.00074882103222,81.24400965810456,1.624855858637266,0.017572597944082842,-0.027569069500127497,171.0,25.0,0.0019972202477423415,-0.001121096299866231,5.0,45.0,-0.5613283267749357,1.0,1.0,1.0
149,clc,0.0,31.0,65.0,88.0,96.0,66.55674225413729,61.63454435964733,0.9260450898318421,0.015678459815516268,-0.01560082129061424,178.0,29.0,0.0013412288327921199,-0.000750952105223357,194.0,57.0,-0.5598985697765333,1.0,1.0,1.0
149,clc,1.0,86.0,81.0,167.0,167.0,121.70462487776058,4.94022870701154,0.0405919554164312,0.01894742978903157,-0.021383590358403932,170.0,32.0,0.0012846344306204679,-0.0008857852845982617,195.0,52.0,-0.6895232320454269,1.0,1.0,1.0
149,clc,2.0,80.0,94.0,174.0,174.0,121.31501394795723,4.7046531766334745,0.03878046932139593,0.01826989157856901,-0.02002298575568695,176.0,31.0,0.0013236135526957793,-0.0006662776909760473,195.0,59.0,-0.5033778096477265,1.0,1.0,1.0
149,clc,3.0,70.0,95.0,165.0,165.0,114.8996201378418,18.74572158775781,0.16314868199972374,0.009774984355389038,-0.01808616956033615,170.0,37.0,0.00131243217515669,-0.000675069717388288,7.0,68.0,-0.5143654126794721,1.0,1.0,1.0
15,clc,0.0,40.0,75.0,92.0,115.0,59.62133609369256,74.014769522708,1.2414141374892491,0.02397250468479528,-0.01574105850009494,177.0,22.0,0.0021013623670696627,-0.0009018419682165213,195.0,65.0,-0.4291701337899826,1.0,1.0,1.0
15,clc,1.0,68.0,109.0,177.0,177.0,138.21163672760972,3.1671399658285955,0.02291514695011144,0.025051975090690792,-0.018958739998454318,180.0,22.0,0.0030443092797790487,-0.001000965077795124,195.0,167.0,-0.3287987473689836,1.0,1.0,1.0
15,clc,2.0,70.0,67.0,105.0,137.0,80.24457024983876,60.87367577675762,0.7586018042993995,0.010217296263153486,-0.03480665187548153,176.0,18.0,0.0031470190727378444,-0.0020158666379230805,4.0,34.0,-0.640563845127674,1.0,1.0,1.0
150,clc,0.0,83.0,83.0,166.0,166.0,116.27392802816942,4.939324005984434,0.04248006487565978,0.014847876673565187,-0.02024966352528751,168.0,31.0,0.0011725416010918285,-0.0007252596352216313,194.0,50.0,-0.6185363781944245,1.0,1.0,1.0
150,clc,1.0,17.0,70.0,83.0,87.0,51.20275793414234,75.91604043620656,1.4826553002057188,0.017253180929817646,-0.0261241513604053,176.0,27.0,0.0017001746049189815,-0.0010338177902786683,5.0,45.0,-0.6080656582492201,1.0,1.0,1.0
150,clc,2.0,26.0,68.0,88.0,94.0,53.13584717415935,89.26403397275497,1.6799211590657626,0.010668494246774851,-0.024497619530031267,174.0,36.0,0.001340858810596042,-0.0013625133117141086,4.0,54.0,-1.0161497250470697,1.0,1.0,1.0
151,clc,0.0,45.0,55.0,75.0,100.0,54.11698592664561,68.03253462291549,1.2571382803013478,0.014186250873292838,-0.02136193911524676,177.0,26.0,0.0013760338313751894,-0.0012766972223889894,4.0,46.0,-0.9278094718885476,1.0,1.0,1.0
151,clc,1.0,63.0,73.0,123.0,136.0,90.65005396839008,31.290105510629157,0.3451747036084512,0.01638144957854598,-0.023009708385810457,172.0,28.0,0.001371149314823017,-0.0009429317544358273,9.0,53.0,-0.6876944357861839,1.0,1.0,1.0
151,clc,2.0,50.0,74.0,96.0,124.0,61.707961965619326,59.84578831637515,0.9698227977407244,0.011990450420524046,-0.024617504985156857,171.0,28.0,0.0014675073722404293,-0.0008977315881446568,5.0,44.0,-0.6117390652519167,1.0,1.0,1.0
152,clc,0.0,28.0,55.0,67.0,83.0,42.00482106595008,88.95176981233419,2.1176562012411533,0.018454343986309543,-0.02678750627191584,178.0,24.0,0.001973786202259409,-0.0014224123068951045,5.0,39.0,-0.7206516619007964,1.0,1.0,1.0
152,clc,1.0,109.0,64.0,173.0,173.0,120.894727979272,3.084684916619584,0.02551546265233724,0.018754052617558248,-0.02476930477364675,174.0,28.0,0.0015934537826683135,-0.0011090434557525788,4.0,49.0,-0.6959997634166916,1.0,1.0,1.0
152,clc,2.0,55.0,62.0,85.0,117.0,52.83064506878939,61.16666285142585,1.1577875449331037,0.01581563916800971,-0.02715862288729409,177.0,29.0,0.0015306827799943384,-0.001396434775449151,4.0,46.0,-0.9122953453845716,1.0,1.0,1.0
153,clc,0.0,33.0,61.0,79.0,94.0,50.17873704068278,77.19741932773115,1.5384488307296929,0.02114068125845503,-0.02580315475466677,174.0,25.0,0.002010475988759336,-0.001141770938881681,4.0,51.0,-0.5679107560922761,1.0,1.0,1.0
153,clc,1.0,30.0,74.0,91.0,104.0,56.75897830041174,69.46513037497111,1.2238615361839096,0.02099481471968057,-0.02038920425012292,170.0,27.0,0.001458364620329694,-0.0008495106374779571,4.0,62.0,-0.5825090828697609,1.0,1.0,1.0
153,clc,2.0,46.0,69.0,89.0,115.0,52.81436717193764,66.89762286503851,1.2666557690117295,0.01650950927423389,-0.0233185480139202,170.0,34.0,0.0012590653109672836,-0.001171058570700989,195.0,58.0,-0.9301015288883762,1.0,1.0,1.0
154,clc,1.0,94.0,73.0,167.0,167.0,123.70303996452648,5.3311601606942896,0.04309643612819113,0.01796049770240704,-0.02852029674007062,169.0,24.0,0.0019468351476593093,-0.0013018851604722492,9.0,41.0,-0.6687187469558031,1.0,1.0,1.0
154,clc,2.0,101.0,70.0,171.0,171.0,118.61545455719809,4.436399216957572,0.037401527764818164,0.01513582569863281,-0.02428316489086685,176.0,33.0,0.0014261709762534436,-0.0011163575615344976,194.0,51.0,-0.7827655871017466,1.0,1.0,1.0
155,clc,0.0,30.0,55.0,71.0,85.0,43.78153393255721,81.49692574929918,1.8614451899935769,0.01601876466533381,-0.030924781751963063,180.0,25.0,0.0020638714112878875,-0.0017392656243726545,9.0,45.0,-0.8427199557395516,1.0,1.0,1.0
155,clc,1.0,101.0,68.0,169.0,169.0,122.09003290676195,5.064408738953478,0.04148093516217724,0.015942441849959632,-0.02891416860705054,170.0,22.0,0.0020234520427867826,-0.0012753842336168384,9.0,40.0,-0.6303011915520004,1.0,1.0,1.0
155,clc,2.0,29.0,65.0,84.0,94.0,50.496550876037375,76.76528874838891,1.5202085571515165,0.017642276193607698,-0.02509244476183503,168.0,32.0,0.0014173998158297507,-0.001351367981290208,195.0,54.0,-0.9534134026249416,1.0,1.0,1.0
156,clc,0.0,36.0,67.0,82.0,103.0,51.93045198274614,76.40926593868504,1.471376870820843,0.0197729140383425,-0.020628566803697845,181.0,31.0,0.0021974740729916245,-0.0011135787128109254,195.0,58.0,-0.5067539710695689,1.0,1.0,1.0
156,clc,1.0,34.0,63.0,81.0,97.0,54.35686004247715,80.53491152787167,1.4815960941257036,0.019540458417708628,-0.030708535782800306,179.0,22.0,0.002547135932996061,-0.001528943188237042,7.0,38.0,-0.6002597538791842,1.0,1.0,1.0
157,clc,0.0,33.0,60.0,79.0,93.0,58.27370022323282,74.30077667759932,1.2750310413268855,0.01928651493587508,-0.02121422263892969,178.0,21.0,0.0019532611209007733,-0.0008976933204281057,7.0,42.0,-0.4595869496517301,1.0,1.0,1.0
157,clc,1.0,81.0,93.0,174.0,174.0,128.775391848165,3.1057066016625017,0.024117236663696917,0.019503851511094683,-0.0264630879567187,177.0,23.0,0.002085397119655552,-0.0012179214899536994,4.0,45.0,-0.5840237710479168,1.0,1.0,1.0
157,clc,2.0,25.0,69.0,84.0,94.0,54.49159656644004,79.8968280058371,1.4662229231698356,0.019402892471066524,-0.025933637946680632,175.0,23.0,0.0021883191047114905,-0.0010163577489652462,4.0,44.0,-0.4644467741368294,1.0,1.0,1.0
158,clc,0.0,40.0,72.0,90.0,112.0,61.97051586501179,67.19971996332741,1.0843821295550646,0.019335523854594527,-0.023173820079176614,180.0,22.0,0.001966666374600912,-0.0007929440708183133,5.0,35.0,-0.4031919602933276,1.0,1.0,1.0
158,clc,1.0,28.0,61.0,73.0,89.0,43.834867816438674,83.38394543581087,1.9022287413979773,0.01579331213594365,-0.02677852671818653,167.0,21.0,0.0020800232783558387,-0.0009865463189577817,6.0,57.0,-0.47429580679385497,1.0,1.0,1.0
158,clc,2.0,99.0,69.0,168.0,168.0,118.42373387679363,4.976990950729569,0.04202697202494527,0.017514035284989567,-0.02461369539946673,168.0,28.0,0.0013157979237728018,-0.0012700876230553606,194.0,47.0,-0.9652603945548296,1.0,1.0,1.0
159,clc,0.0,71.0,62.0,108.0,133.0,77.60581024093612,35.37167901354934,0.4557864791789933,0.013437043509298752,-0.023898791489453564,170.0,23.0,0.0019209075885976976,-0.0011100080752131092,7.0,47.0,-0.5778560519006737,1.0,1.0,1.0
159,clc,1.0,53.0,75.0,97.0,128.0,58.50351792303964,52.97963631897219,0.9055803514015344,0.0137301031485087,-0.020545361677690333,179.0,31.0,0.001376528086782125,-0.0011836770211552938,192.0,77.0,-0.8599003772762427,1.0,1.0,1.0
16,clc,0.0,93.0,80.0,173.0,173.0,119.50596135884274,3.406091539144478,0.028501436249836483,0.01717273978616199,-0.024478677642147284,178.0,33.0,0.0017689386155641527,-0.0010903827607908756,195.0,50.0,-0.6164050867548779,1.0,1.0,1.0
16,clc,1.0,41.0,65.0,89.0,106.0,60.20347302759977,67.60283091997215,1.1229058311798756,0.01402088700703763,-0.02892536355349007,149.0,24.0,0.0020114400644457645,-0.0013647959529268228,4.0,37.0,-0.678516838284655,1.0,1.0,1.0
16,clc,2.0,99.0,74.0,173.0,173.0,113.56826399360152,4.380919796563567,0.03857521144120323,0.014250584844383326,-0.021936891892289808,178.0,26.0,0.001696942271774693,-0.0008695399175107088,7.0,63.0,-0.5124157326821308,1.0,1.0,1.0
160,clc,0.0,29.0,64.0,75.0,93.0,47.16971549621504,81.39924163929881,1.725667428412418,0.02144884649324913,-0.019600099819309047,176.0,25.0,0.001785577635418107,-0.0014219239572881293,194.0,109.0,-0.7963383552097272,1.0,1.0,1.0
160,clc,1.0,37.0,58.0,73.0,95.0,43.811778581127584,84.76533861184573,1.9347614125019648,0.015724025958214486,-0.02637528467156286,178.0,26.0,0.0019253369535079047,-0.0014018049929642724,5.0,50.0,-0.728082941747016,1.0,1.0,1.0
161,clc,0.0,29.0,56.0,68.0,85.0,42.534685308780105,89.47363367790906,2.1035452132389407,0.02144757435186298,-0.026206023785511567,183.0,22.0,0.002246539092595895,-0.0012251959368005938,194.0,45.0,-0.5453704059006022,1.0,1.0,1.0
161,clc,1.0,33.0,54.0,68.0,87.0,41.85153317825308,88.47536159028226,2.1140291614515068,0.01612633392856233,-0.031818596398499883,180.0,21.0,0.002554272020504636,-0.0016878636513946164,5.0,37.0,-0.6608002741466639,1.0,1.0,1.0
161,clc,2.0,34.0,62.0,77.0,96.0,47.96652395160942,79.55238186255205,1.6584979545903251,0.01264250307039544,-0.028480664549828564,175.0,25.0,0.002011859951817109,-0.0012752208412680766,4.0,39.0,-0.6338516953510104,1.0,1.0,1.0
162,clc,0.0,83.0,58.0,114.0,141.0,76.91872886093437,37.00262772403337,0.4810613523129388,0.01852054682683202,-0.02959774687458039,176.0,31.0,0.0017219699728573956,-0.001970443573683589,10.0,53.0,-1.1442961287030355,1.0,1.0,1.0
162,clc,1.0,74.0,63.0,126.0,137.0,90.34458865634836,28.528255740001985,0.31577160474455657,0.015946751541407792,-0.02368817219954711,176.0,30.0,0.0016084566847384685,-0.0012590391183231464,4.0,49.0,-0.7827622156501302,1.0,1.0,1.0
162,clc,2.0,107.0,68.0,175.0,175.0,121.50227399857063,3.96575376395528,0.03263933779545503,0.015819154196834998,-0.0281027087485185,179.0,25.0,0.0018671092560505753,-0.001302740221776899,11.0,44.0,-0.6977311143176139,1.0,1.0,1.0
163,clc,0.0,47.0,56.0,78.0,103.0,52.51746959621635,70.99580618676121,1.3518512360290136,0.01602382477127431,-0.02679136249506631,179.0,24.0,0.00181076758603102,-0.0013341358046985439,4.0,44.0,-0.7367791510023689,1.0,1.0,1.0
163,clc,1.0,37.0,55.0,71.0,92.0,43.5593304835632,83.23336777453278,1.9108045704683243,0.016426328068760758,-0.030336412507758707,178.0,25.0,0.0020870029759358366,-0.0016371261968959328,9.0,45.0,-0.7844388416177634,1.0,1.0,1.0
